year,mode,cluster_id,vector_kind,object,metric,feature,value_raw,value_z,value_robust_z
2019,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.8499999999999943,-0.4009945285143238,-0.26380368098159496
2020,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,2.3000000000000007,0.030763727595857916,0.12269938650306707
2021,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-3.6999999999999993,-0.7916329507092513,-0.613496932515338
2022,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,15.299999999999997,1.8126231972569278,1.7177914110429442
2023,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,3.599999999999998,0.20894967456196456,0.2822085889570545
1979,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.1875,-0.008052542579437286,-0.08163265306122448
1980,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.625,0.32532272020926645,0.3877551020408163
1981,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-8.5,-2.0227986959546467,-2.9183673469387754
1982,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-5.0,-1.2111024039473681,-1.7755102040816326
1983,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.9375,-0.2689549221532055,-0.4489795918367347
1984,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-3.9375,-0.9646946010165872,-1.4285714285714286
1985,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-10.5,-2.4866251485302344,-3.5714285714285716
1986,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,2.0,0.41229018006718915,0.5102040816326531
1987,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.8125,-0.23996576886723123,-0.40816326530612246
1988,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.125,0.2093661070653695,0.22448979591836735
1989,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,2.125,0.4412793333531634,0.5510204081632653
1990,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-2.6875,-0.6748030681568448,-1.0204081632653061
1991,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,3.125,0.6731925596409573,0.8775510204081632
1992,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-3.5625,-0.8777271411586645,-1.3061224489795917
1993,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-2.0625,-0.5298573017269737,-0.8163265306122449
1994,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.625,-0.19648203893826985,-0.3469387755102041
1995,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-1.25,-0.34142780536814105,-0.5510204081632653
1996,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.0625,-0.06603084915138577,-0.16326530612244897
1997,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,2.0,0.41229018006718915,0.5102040816326531
1998,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,9.75,2.209617683797592,3.0408163265306123
1999,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,2.3125,0.48476306328212476,0.6122448979591837
2000,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-2.5625,-0.6458139148708706,-0.9795918367346939
2001,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,3.125,0.6731925596409573,0.8775510204081632
2002,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,5.1875,1.1515135888595323,1.5510204081632653
2003,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.5625,0.3108281435662793,0.3673469387755102
2004,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.0,-0.051536272508398644,-0.14285714285714285
2005,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-1.0625,-0.2979440754391797,-0.4897959183673469
2006,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.25,0.006442034063549834,-0.061224489795918366
2007,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,2.0,0.41229018006718915,0.5102040816326531
2008,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.6875,0.33981729685225354,0.40816326530612246
2009,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.1875,0.22386068370835663,0.24489795918367346
2010,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.4375,0.04992576399251119,0.0
2011,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,4.6875,1.0355569757156353,1.3877551020408163
2012,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.3125,0.020936610706536952,-0.04081632653061224
2013,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,2.375,0.49925763992511185,0.6326530612244898
2014,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.3125,0.020936610706536952,-0.04081632653061224
2015,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.5,0.2963335669232922,0.3469387755102041
2016,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-14.4375,-3.399783477038423,-4.857142857142857
2017,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.8125,0.1368932238504339,0.12244897959183673
2018,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-2.4375,-0.6168247615848963,-0.9387755102040817
2019,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,8.875,2.0066936107957725,2.7551020408163267
2020,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,4.5,0.9920732457866739,1.3265306122448979
2021,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,7.8125,1.7602858078649912,2.4081632653061225
2022,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.9375,-0.2689549221532055,-0.4489795918367347
2023,raw,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.5,0.06442034063549831,0.02040816326530612
1979,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,5.872222222222223,2.0506240890456757,2.2023809523809526
1980,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.03888888888888875,0.013580291980434964,0.5357142857142857
1981,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.4347222222222222,0.15180826392414776,0.6488095238095238
1982,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
1983,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
1984,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
1985,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
1986,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.8152777777777779,-0.28470112116126095,0.2916666666666667
1987,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,4.497222222222222,1.5704637654517257,1.8095238095238095
1988,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
1989,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
1990,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
1991,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
1992,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,2.934722222222222,1.024827034094965,1.363095238095238
1993,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,4.830555555555555,1.686866268141168,1.9047619047619047
1994,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
1995,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,1.5805555555555557,0.5519418669191057,0.9761904761904763
1996,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,1.7263888888888885,0.6028679618457367,1.0178571428571428
1997,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
1998,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,4.830555555555556,1.6868662681411684,1.9047619047619049
1999,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2000,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.7319444444444446,-0.2556004954889004,0.3154761904761904
2001,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2002,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.565277777777778,-0.5466067522125062,0.07738095238095236
2003,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,2.1638888888888883,0.7556462466256295,1.1428571428571428
2004,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,1.663888888888889,0.5810424925914663,1.0
2005,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2006,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2007,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,3.4763888888888883,1.2139811009653085,1.5178571428571428
2008,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2009,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2010,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.9402777777777777,-0.32835205966980174,0.25595238095238104
2011,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2012,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2013,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2014,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2015,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2016,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2017,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.9611111111111112,-0.335627216087892,0.25
2018,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2019,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,11.35138888888889,3.963990227003384,3.767857142857143
2020,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,2.8513888888888883,0.9957264084226043,1.3392857142857142
2021,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2022,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.8361111111111112,-0.6411837856476781,0.0
2023,anomaly,E1,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,2.6638888888888883,0.930250000659793,1.2857142857142858
1979,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.4560185185185184,-0.5983727204344864,-0.2521008403361344
1980,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.4976851851851852,-0.204531216046764,0.134453781512605
1981,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,4.752314814814815,1.9530352862511935,2.252100840336134
1982,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
1983,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.726851851851852,-0.2987107062264368,0.04201680672268901
1984,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.5023148148148148,0.2064338320099898,0.53781512605042
1985,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.564814814814815,0.232119147513537,0.5630252100840336
1986,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.2476851851851853,-0.5127550020893294,-0.16806722689075634
1987,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.2893518518518519,-0.5298785457583608,-0.18487394957983191
1988,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,1.189814814814815,0.48897230254900814,0.8151260504201681
1989,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
1990,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.7523148148148148,0.30917509402417825,0.6386554621848738
1991,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.043981481481481545,0.01807485165064433,0.3529411764705882
1992,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.6898148148148148,0.2834897785206311,0.6134453781512604
1993,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
1994,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
1995,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.789351851851852,-0.32439602172998394,0.016806722689075567
1996,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.5601851851851851,-0.6411815796070649,-0.2941176470588235
1997,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
1998,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.851851851851852,-0.350081337233531,-0.008403361344537874
1999,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
2000,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.08101851851851845,-0.033295779356449895,0.3025210084033613
2001,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,1.5231481481481481,0.6259606519012593,0.949579831932773
2002,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
2003,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
2004,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.8518518518518517,-0.35008133723353096,-0.008403361344537784
2005,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,8.127314814814813,3.340042323442737,3.6134453781512597
2006,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.8310185185185185,-0.3415195653990153,0.0
2007,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,4.127314814814815,1.6961821312157224,1.9999999999999996
2008,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.3773148148148147,0.15506320100289553,0.4873949579831932
2009,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.3356481481481481,0.13793965733386415,0.47058823529411753
2010,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.0393518518518519,-0.42713728374417237,-0.08403361344537816
2011,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,2.9814814814814814,1.2252846803173585,1.53781512605042
2012,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
2013,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
2014,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.0439814814814814,0.01807485165064427,0.35294117647058815
2015,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
2016,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,6.085648148148149,2.5009886836601987,2.7899159663865545
2017,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.9814814814814815,0.403354584203851,0.7310924369747899
2018,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
2019,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
2020,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
2021,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,6.377314814814814,2.620853489343418,2.907563025210083
2022,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.4814814814814817,0.19787206017547418,0.5294117647058824
2023,anomaly,E2,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-1.9143518518518519,-0.7867317007938319,-0.4369747899159664
1979,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
1980,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,3.1259259259259253,3.0329802963780743,3.3749999999999996
1981,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.014814814814814663,0.014374314200843973,0.575
1982,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
1983,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
1984,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.3740740740740742,-0.36295143357130993,0.22499999999999998
1985,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.48518518518518533,-0.4707587900776396,0.125
1986,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,3.987037037037038,3.8684873093021306,4.150000000000001
1987,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.7925925925925923,0.7690258097451517,1.275
1988,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
1989,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.5962962962962964,-0.5785661465839692,0.02500000000000001
1990,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
1991,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,2.4037037037037035,2.3322324790869318,2.7249999999999996
1992,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.487037037037037,0.4725555793527452,1.0
1993,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.8203703703703702,0.7959776488717342,1.2999999999999998
1994,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
1995,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
1996,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
1997,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
1998,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.7648148148148145,0.7420739706185692,1.25
1999,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2000,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2001,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.45740740740740754,-0.44380695095105716,0.15000000000000002
2002,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2003,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2004,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2005,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2006,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.15370370370370356,0.1491335098337561,0.7
2007,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2008,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.401851851851852,-0.3899032726978923,0.19999999999999998
2009,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2010,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2011,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.23703703703703688,0.22998902721350334,0.775
2012,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2013,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2014,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2015,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.7370370370370367,0.7151221314919868,1.2249999999999999
2016,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.5981481481481479,0.5803629358590747,1.0999999999999999
2017,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2018,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.931481481481481,0.9037850053780636,1.3999999999999997
2019,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.6259259259259258,0.6073147749856572,1.125
2020,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2021,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,1.1537037037037032,1.119399718390723,1.5999999999999996
2022,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.6240740740740742,-0.6055179857105516,0.0
2023,anomaly,M,state,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.45925925925925903,0.4456037402261626,0.9749999999999999
1979,anomaly,E2_transition,transition,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.05666666666666664,0.012633362413025985,0.11267605633802821
