year,mode,cluster_id,object,base_window_mean,bootstrap_mean_p05,bootstrap_mean_p50,bootstrap_mean_p95,bootstrap_ci_width
1990,local_background_removed,E1,H,29.271319608392037,23.5897678316566,29.642270074237146,34.62257926670937,11.032811435052771
1991,local_background_removed,E1,H,14.983362966826329,12.522992847719765,15.023252867448585,17.969583851430453,5.446591003710688
1992,local_background_removed,E1,H,29.117069945908472,23.304687195879307,29.19633105554687,34.83760496309762,11.532917767218311
1993,local_background_removed,E1,H,16.14857096475858,13.375439551798362,15.92501538302491,19.00374771407218,5.628308162273818
1994,local_background_removed,E1,H,15.094363420467419,13.213912084073701,15.214174036433857,16.91610560104921,3.702193516975509
1995,local_background_removed,E1,H,13.595989911366049,10.821040062421101,13.49162000955209,16.453350230143894,5.6323101677227925
1996,local_background_removed,E1,H,19.587091455964806,17.010107203225957,19.73998338042486,22.00765460002248,4.997547396796524
1997,local_background_removed,E1,H,18.747647823795734,16.580403769897057,18.651703315880205,20.864507939039715,4.284104169142658
1998,local_background_removed,E1,H,22.627481745702156,16.99771331226952,22.76159324849399,28.25825879755256,11.26054548528304
1999,local_background_removed,E1,H,18.550898440011107,17.045754087044248,18.528757025495906,19.830248592723404,2.784494505679156
2000,local_background_removed,E1,H,12.301099003383605,10.156516253744904,12.26529132994916,14.981909787226549,4.825393533481645
2001,local_background_removed,E1,H,12.930978478076009,11.14989502978669,12.937984723602408,14.802969805575783,3.6530747757890936
2002,local_background_removed,E1,H,25.9395528781251,24.228269378331298,25.962527023750297,27.811381534575347,3.5831121562440487
2003,local_background_removed,E1,H,32.99802575327855,28.804548259994643,33.0371357481818,37.274587617414376,8.470039357419733
2004,local_background_removed,E1,H,12.87842131474199,10.975284435534999,12.855518696833101,14.532379416483879,3.5570949809488805
2005,local_background_removed,E1,H,14.45821937725769,13.785205819877827,14.483564189368735,15.087922873226189,1.3027170533483616
2006,local_background_removed,E1,H,11.699399644129295,10.890817092091687,11.689872772191315,12.529795800613481,1.638978708521794
2007,local_background_removed,E1,H,23.05142846441231,19.490350235208098,23.051083571649535,26.372796035082928,6.88244579987483
2008,local_background_removed,E1,H,12.904224051747917,11.068771548678999,12.935391266028702,14.97318031235145,3.9044087636724516
2009,local_background_removed,E1,H,18.57032392397147,17.473342876045844,18.56762168486614,19.87810663227199,2.4047637562261457
2010,local_background_removed,E1,H,17.65359420495639,15.378685425220722,17.848312361893342,19.71052515609954,4.3318397308788175
2011,local_background_removed,E1,H,26.82845286030697,22.868884663576388,26.879338439219147,30.48469984074884,7.6158151771724505
2012,local_background_removed,E1,H,16.551550276585942,14.856986614833831,16.603332351960383,18.055644839202944,3.1986582243691135
2013,local_background_removed,E1,H,22.87109061893418,17.69647073494754,22.95791641468628,28.038256701486468,10.341785966538929
2014,local_background_removed,E1,H,26.19158058968154,25.057072805206413,26.203307371678115,27.327274413182774,2.270201607976361
2015,local_background_removed,E1,H,16.85344447486528,13.19092403284775,16.90312803708919,20.392558935512124,7.201634902664374
2016,local_background_removed,E1,H,16.324473528192,13.729246759932611,16.348219067064655,18.84520852461047,5.115961764677859
2017,local_background_removed,E1,H,13.53430912204315,12.661636015990515,13.52588683192926,14.382862081210135,1.7212260652196196
2018,local_background_removed,E1,H,18.975888352623482,15.718274229492163,19.049559694649098,22.16640973393116,6.448135504438998
2019,local_background_removed,E1,H,19.6685021608695,15.565625941211096,19.428165263624376,23.819799418602233,8.254173477391138
2020,local_background_removed,E1,H,19.625600956304194,16.83394861123018,19.599989336463622,22.127087494561724,5.293138883331544
2021,local_background_removed,E1,H,14.667529619477852,12.134767432355465,14.508461489085807,17.406275125904497,5.271507693549031
2022,local_background_removed,E1,H,18.41175976158429,16.91731748218818,18.316149822437637,19.882913047831202,2.965595565643021
2023,local_background_removed,E1,H,14.253080473727877,12.62284813283962,14.243893105587434,15.851407910958729,3.2285597781191093
1979,local_background_removed,E1,Je,10.122232430798164,8.766846774685096,10.159538546840421,11.28656517466643,2.5197183999813344
1980,local_background_removed,E1,Je,10.442553026399153,9.04604853312898,10.46326642000788,11.873352422338979,2.8273038892099986
1981,local_background_removed,E1,Je,7.350664464517121,5.7308178538204855,7.421337676482294,8.792859976187303,3.062042122366818
1982,local_background_removed,E1,Je,9.67827338983041,7.276736768362664,9.740624046637564,11.596804835596412,4.320068067233748
1983,local_background_removed,E1,Je,4.252252065289809,3.296396215299834,4.273891915779705,5.101456209974726,1.8050599946748922
1984,local_background_removed,E1,Je,7.656652213348127,5.93444803515745,7.690656956121029,9.038712742043034,3.1042647068855835
1985,local_background_removed,E1,Je,13.936340582780703,11.730866300087833,13.934421945946422,16.02031611172469,4.289449811636857
1986,local_background_removed,E1,Je,5.115376038065589,3.8482713002055964,5.118684701939345,6.257449400089554,2.4091780998839574
1987,local_background_removed,E1,Je,11.613081938952348,8.583600764829049,11.693601321712958,14.2718020492375,5.688201284408452
1988,local_background_removed,E1,Je,1.3186108213423016,0.40784047031767057,1.3101372433462979,2.345880803536996,1.9380403332193252
1989,local_background_removed,E1,Je,4.1785273311082705,3.0246125704015427,4.202785304944737,5.223304020505299,2.1986914501037567
1990,local_background_removed,E1,Je,10.602211020792778,8.861364362160744,10.60882238370578,12.192998765748948,3.331634403588204
1991,local_background_removed,E1,Je,9.266191399614605,8.530919919912488,9.25437607471995,10.103999697939127,1.5730797780266386
1992,local_background_removed,E1,Je,9.693729211091872,8.838026954506672,9.707475824560632,10.509674994123658,1.6716480396169864
1993,local_background_removed,E1,Je,7.407015055792392,5.773104503010014,7.451698490360336,9.071409763442745,3.2983052604327305
1994,local_background_removed,E1,Je,7.437166723066611,6.771789966929437,7.433174373205915,8.143919205961152,1.3721292390317155
1995,local_background_removed,E1,Je,4.603537839115725,3.083454628925114,4.6450181606268295,5.8587027782321135,2.7752481493069996
1996,local_background_removed,E1,Je,5.2003867625172555,2.7654138710787763,5.273169159639984,7.427891720005928,4.662477848927152
1997,local_background_removed,E1,Je,7.758231990484981,5.8082890753652165,7.770228075818853,9.525177574672803,3.7168884993075864
1998,local_background_removed,E1,Je,6.120467051807071,4.474687231058909,6.115164015917198,7.349536376031991,2.8748491449730817
1999,local_background_removed,E1,Je,3.4098045631046934,1.7317538469351097,3.448307396505005,4.917719150367047,3.185965303431937
2000,local_background_removed,E1,Je,4.61119028247614,3.274137634828694,4.661044999375999,5.787568526493508,2.5134308916648136
2001,local_background_removed,E1,Je,4.7825607782120905,3.482419990786045,4.770419838561933,6.53433209392447,3.051912103138425
2002,local_background_removed,E1,Je,7.992063602942619,5.994926643997833,8.055638518208358,9.679857322209052,3.6849306782112192
2003,local_background_removed,E1,Je,10.783888859715466,9.233140186615682,10.761025083857202,12.412063353908652,3.17892316729297
2004,local_background_removed,E1,Je,8.686598892897445,6.378944184528306,8.765058480776245,10.679661669514747,4.300717484986441
2005,local_background_removed,E1,Je,13.747843018128593,11.862044938872977,13.773101384332772,15.412663625138572,3.5506186862655955
2006,local_background_removed,E1,Je,2.7493894476181957,1.8460765532229555,2.754092461301629,3.681936621226678,1.8358600680037225
2007,local_background_removed,E1,Je,13.950839443315658,12.87685424518209,13.988815028884709,14.9717087965721,2.0948545513900108
2008,local_background_removed,E1,Je,-1.7213210788722375,-3.4570482310845474,-1.6861938881647243,0.03006533369150872,3.487113564776056
2009,local_background_removed,E1,Je,13.494317497089916,12.749113185278613,13.4900627244302,14.28001889369399,1.5309057084153768
2010,local_background_removed,E1,Je,7.250736195323032,5.94154874172937,7.254434090141676,8.318936903330258,2.377388161600887
2011,local_background_removed,E1,Je,5.906558756237512,5.0053035537170745,5.927520279747626,6.78711762509735,1.7818140713802757
2012,local_background_removed,E1,Je,2.904990664223517,0.8748658742976995,2.9155539281116165,4.437111309356511,3.5622454350588115
2013,local_background_removed,E1,Je,8.490670616054585,7.07321742325797,8.509141068945365,9.647525380559374,2.5743079573014045
2014,local_background_removed,E1,Je,8.611574410762673,6.429602745336459,8.602328742026753,10.346292442521593,3.9166896971851335
2015,local_background_removed,E1,Je,4.916401642884246,4.260042776132948,4.8824945837118925,5.596067005303846,1.3360242291708984
2016,local_background_removed,E1,Je,6.5021843223960785,5.761491131771398,6.494483506980974,7.107026428154553,1.3455352963831553
2017,local_background_removed,E1,Je,11.62480084828502,10.747206588774812,11.644842275045146,12.503350477366448,1.7561438885916356
2018,local_background_removed,E1,Je,1.9179745925696443,0.9876908514974411,1.8709834035483852,2.9109269508261515,1.9232360993287103
2019,local_background_removed,E1,Je,5.466125207812844,4.418233888411205,5.510598214972603,6.434868660978292,2.0166347725670875
2020,local_background_removed,E1,Je,8.45433219825423,6.583759067437554,8.400319217948773,10.736518370275503,4.152759302837949
2021,local_background_removed,E1,Je,7.2848150334372965,5.39847951350947,7.291102153928488,8.827155326662936,3.4286758131534665
2022,local_background_removed,E1,Je,3.663415783492851,3.1390458414715146,3.6487243349808907,4.258926066692683,1.1198802252211686
2023,local_background_removed,E1,Je,8.438447555844542,6.8365422354274115,8.418462104813859,10.264655819517046,3.428113584089634
1979,local_background_removed,E1,Jw,-0.9444223045099339,-1.484987089086395,-0.953218975537704,-0.4087773084949817,1.0762097805914133
1980,local_background_removed,E1,Jw,5.352820341852678,3.4632039083155943,5.382752817744246,7.188281516584792,3.7250776082691974
1981,local_background_removed,E1,Jw,4.958377127084504,3.646644150768916,4.958635832939243,6.088828725419085,2.4421845746501694
1982,local_background_removed,E1,Jw,1.5266169274438142,0.6187494833760216,1.550942709799328,2.6014069292895328,1.9826574459135111
1983,local_background_removed,E1,Jw,6.530024800815876,5.317292081792162,6.529969169660427,7.699016259458848,2.381724177666686
1984,local_background_removed,E1,Jw,4.458872862428561,3.3413966058368327,4.452037687233881,5.443015943411673,2.1016193375748404
1985,local_background_removed,E1,Jw,7.203367901255592,6.40407930843627,7.169805768462979,8.089571301245112,1.685491992808842
1986,local_background_removed,E1,Jw,4.3858314825308105,3.4644041111377146,4.427119592701779,5.451114257301541,1.9867101461638268
1987,local_background_removed,E1,Jw,5.780576139824227,3.7883778787993756,5.74919504890566,7.685490969751535,3.897113090952159
1988,local_background_removed,E1,Jw,6.383208184788709,5.6608112749556385,6.389697264561002,7.126782977591715,1.4659717026360761
1989,local_background_removed,E1,Jw,7.5565024420305384,6.936453312320507,7.5368583257066,8.155687710256984,1.2192343979364768
1990,local_background_removed,E1,Jw,9.641021253390443,8.927330540368365,9.62279460165933,10.399155152475611,1.4718246121072465
1991,local_background_removed,E1,Jw,6.509382917673615,5.423431832462838,6.546456746744163,7.6024229370819105,2.1789911046190724
1992,local_background_removed,E1,Jw,3.7091127727264896,1.9317048115563396,3.7101252785093566,5.640143286316341,3.708438474760002
1993,local_background_removed,E1,Jw,3.5996612693200736,3.288477334285615,3.6037764286036778,3.9964026149506346,0.7079252806650196
1994,local_background_removed,E1,Jw,3.2644527422958673,3.109423502241475,3.2761856754491134,3.440434634867015,0.33101113262554005
1995,local_background_removed,E1,Jw,8.354664278500746,7.029210396379814,8.451121562979802,9.619771474858995,2.5905610784791806
1996,local_background_removed,E1,Jw,0.1183438354820417,-1.3457775430023182,0.10517520596513738,1.384691657554149,2.7304692005564672
1997,local_background_removed,E1,Jw,1.6610528980516228,1.2258741317623278,1.6435082582615423,2.0475623756212378,0.8216882438589099
1998,local_background_removed,E1,Jw,12.798389444117099,10.49253266395372,12.827019742902937,15.29762069444252,4.8050880304888
1999,local_background_removed,E1,Jw,7.23494990407609,6.481712251508478,7.279483566907842,7.94885113811175,1.467138886603272
2000,local_background_removed,E1,Jw,6.014041042694072,4.724968183069833,6.027947403818755,7.250275553847342,2.525307370777509
2001,local_background_removed,E1,Jw,2.0695246894217014,1.269270706408792,2.06140363960659,2.826703951881692,1.5574332454728999
2002,local_background_removed,E1,Jw,4.877329889862453,4.029650518645612,4.851719997612971,5.720808704763522,1.6911581861179101
2003,local_background_removed,E1,Jw,10.185494507286863,8.090341975127604,10.190569012949544,12.221003593771679,4.1306616186440746
2004,local_background_removed,E1,Jw,3.6056262464213202,2.5298677034381316,3.658797856265278,4.814479912242659,2.284612208804527
2005,local_background_removed,E1,Jw,7.822342325373867,3.880217266611563,7.901894918801872,11.577705618533615,7.697488351922052
2006,local_background_removed,E1,Jw,7.0332045647250885,5.4846583833308395,7.043560024894188,8.679496131545639,3.194837748214799
2007,local_background_removed,E1,Jw,8.714711822855554,7.370691666819877,8.745492387121358,9.876075313268633,2.505383646448755
2008,local_background_removed,E1,Jw,2.4980667343451457,1.9413752237847608,2.5188341244702643,3.1245539472597987,1.183178723475038
2009,local_background_removed,E1,Jw,14.72913293430837,12.454099474863648,14.738680757334398,16.92145589067007,4.467356415806423
2010,local_background_removed,E1,Jw,5.107751786652801,3.28440956514522,5.070563666346059,6.764391067198769,3.479981502053549
2011,local_background_removed,E1,Jw,-0.18586669825577562,-0.8998707670456619,-0.18838061866652955,0.49113602159161723,1.3910067886372792
2012,local_background_removed,E1,Jw,6.48180364610085,5.9009021489225635,6.541947736178682,7.071609185068211,1.1707070361456475
2013,local_background_removed,E1,Jw,7.855021076491337,6.704972269828912,7.8467260946532065,9.021118786995524,2.3161465171666125
2014,local_background_removed,E1,Jw,6.549170124902072,5.379963643864629,6.508026602711712,7.669399666104141,2.289436022239512
2015,local_background_removed,E1,Jw,4.802710357563474,3.2363052350376424,4.732575298265392,6.190240146400692,2.9539349113630493
2016,local_background_removed,E1,Jw,2.1379365471984193,1.1861822911380226,2.1588048052282645,3.336268376549118,2.1500860854110955
2017,local_background_removed,E1,Jw,6.156048480470635,5.2360790054017015,6.122741591822356,6.920479028491894,1.684400023090192
2018,local_background_removed,E1,Jw,9.403690995689894,8.345206071717474,9.406148343023336,10.442111621886248,2.096905550168774
2019,local_background_removed,E1,Jw,6.48639471684336,5.8591016689768765,6.476322439345811,7.036783089384724,1.1776814204078478
2020,local_background_removed,E1,Jw,11.045772870746466,9.237017071482514,11.00365731078342,12.856169161988852,3.619152090506338
2021,local_background_removed,E1,Jw,5.5170713906195665,4.825066740995918,5.4691745094340565,6.209057847763235,1.3839911067673176
2022,local_background_removed,E1,Jw,5.019672614783246,3.7235943822479567,5.039627583290773,6.512449982009035,2.7888555997610784
