replicate_id,replicate_kind,point_id,point_day,month_day,point_role_group,point_role_detail,is_headline_primary,neighbor_group_id,matched_candidate_id,matched_candidate_kind,nearest_peak_day,nearest_peak_score,day_offset,match_type,matched_flag,strict_match_flag,near_support_flag,no_match_flag,ambiguous_match,match_confidence_class
81,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,81.0,15.098858766607766,0.0,strict_match,True,True,False,False,False,high_confidence
81,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,115.0,12.806809267733284,2.0,strict_match,True,True,False,False,False,high_confidence
81,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,LP005,local_peak,137.0,4.410978638818205,5.0,near_support_only,False,False,True,False,False,near_only
81,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,LP005,local_peak,137.0,4.410978638818205,2.0,strict_match,True,True,False,False,False,high_confidence
81,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,167.0,6.256069411725275,7.0,near_support_only,False,False,True,False,False,near_only
82,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,5.6735777745700755,0.0,strict_match,True,True,False,False,False,high_confidence
82,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,80.0,7.17649416985598,-1.0,strict_match,True,True,False,False,False,high_confidence
82,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP005,formal_primary,112.0,9.284077839208992,-1.0,strict_match,True,True,False,False,False,high_confidence
82,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
82,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
82,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,9.851183693845979,1.0,strict_match,True,True,False,False,False,high_confidence
83,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,7.996476111571004,1.0,strict_match,True,True,False,False,False,high_confidence
83,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,9.691939682927153,2.0,strict_match,True,True,False,False,False,high_confidence
83,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,113.0,11.039521865334013,0.0,strict_match,True,True,False,False,False,high_confidence
83,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,132.0,4.6304555753522525,0.0,strict_match,True,True,False,False,True,ambiguous
83,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,132.0,4.6304555753522525,-3.0,matched_point,True,False,False,False,True,ambiguous
83,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,167.0,7.506883137034306,7.0,near_support_only,False,False,True,False,False,near_only
84,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.404732065383652,0.0,strict_match,True,True,False,False,False,high_confidence
84,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,11.035770364635644,-1.0,strict_match,True,True,False,False,False,high_confidence
84,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,115.0,12.581954233669638,2.0,strict_match,True,True,False,False,False,high_confidence
84,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,LP007,local_peak,132.0,6.2488051085983285,0.0,strict_match,True,True,False,False,False,high_confidence
84,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,136.0,6.41352269385934,1.0,strict_match,True,True,False,False,False,high_confidence
84,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,159.0,6.417890450408269,-1.0,strict_match,True,True,False,False,False,high_confidence
85,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,40.0,6.1890286516918005,-5.0,near_support_only,False,False,True,False,False,near_only
85,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,11.96381999903363,-2.0,strict_match,True,True,False,False,False,high_confidence
85,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,115.0,7.738310563105587,2.0,strict_match,True,True,False,False,False,high_confidence
85,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,133.0,3.97830669432672,1.0,strict_match,True,True,False,False,True,ambiguous
85,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,133.0,3.97830669432672,-2.0,strict_match,True,True,False,False,True,ambiguous
85,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,159.0,8.68466763472368,-1.0,strict_match,True,True,False,False,False,high_confidence
86,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,9.95504316428849,-1.0,strict_match,True,True,False,False,False,high_confidence
86,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,77.0,9.5205392510519,-4.0,matched_point,True,False,False,False,False,moderate_confidence
86,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,12.068200607465034,1.0,strict_match,True,True,False,False,False,high_confidence
86,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
86,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
86,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,160.0,7.051183689486868,0.0,strict_match,True,True,False,False,False,high_confidence
87,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,42.0,6.778931415613712,-3.0,matched_point,True,False,False,False,False,moderate_confidence
87,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,9.329865248145904,-2.0,strict_match,True,True,False,False,False,high_confidence
87,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,115.0,9.973144142868943,2.0,strict_match,True,True,False,False,False,high_confidence
87,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,132.0,5.6867957404151275,0.0,strict_match,True,True,False,False,True,ambiguous
87,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,132.0,5.6867957404151275,-3.0,matched_point,True,False,False,False,True,ambiguous
87,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,157.0,8.484854925154254,-3.0,matched_point,True,False,False,False,False,moderate_confidence
88,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,6.493790370328323,1.0,strict_match,True,True,False,False,False,high_confidence
88,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,82.0,9.872137162385467,1.0,strict_match,True,True,False,False,False,high_confidence
88,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,112.0,11.059571897368802,-1.0,strict_match,True,True,False,False,False,high_confidence
88,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
88,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
88,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,160.0,7.615130413912498,0.0,strict_match,True,True,False,False,False,high_confidence
89,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,7.338827766673913,1.0,strict_match,True,True,False,False,False,high_confidence
89,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,86.0,12.457719457165659,5.0,near_support_only,False,False,True,False,False,near_only
89,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
89,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,133.0,4.515402724840701,1.0,strict_match,True,True,False,False,True,ambiguous
89,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,133.0,4.515402724840701,-2.0,strict_match,True,True,False,False,True,ambiguous
89,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,10.411640128245093,2.0,strict_match,True,True,False,False,False,high_confidence
90,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,5.125532500812773,0.0,strict_match,True,True,False,False,False,high_confidence
90,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,11.280586042236251,-1.0,strict_match,True,True,False,False,False,high_confidence
90,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,11.264380340841424,-1.0,strict_match,True,True,False,False,False,high_confidence
90,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
90,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
90,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,163.0,7.684100139119876,3.0,matched_point,True,False,False,False,False,moderate_confidence
91,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,42.0,7.893197699456909,-3.0,matched_point,True,False,False,False,False,moderate_confidence
91,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,78.0,16.8868763749372,-3.0,matched_point,True,False,False,False,False,moderate_confidence
91,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,11.536925868881827,1.0,strict_match,True,True,False,False,False,high_confidence
91,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,131.0,4.55172242206641,-1.0,strict_match,True,True,False,False,True,ambiguous
91,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,131.0,4.55172242206641,-4.0,matched_point,True,False,False,False,True,ambiguous
91,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,8.226175080842262,2.0,strict_match,True,True,False,False,False,high_confidence
92,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.431067568787865,0.0,strict_match,True,True,False,False,False,high_confidence
92,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
92,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,112.0,9.033161203849671,-1.0,strict_match,True,True,False,False,False,high_confidence
92,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,136.0,5.768350397986289,4.0,matched_point,True,False,False,False,True,ambiguous
92,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,136.0,5.768350397986289,1.0,strict_match,True,True,False,False,True,ambiguous
92,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,160.0,9.600832791960908,0.0,strict_match,True,True,False,False,False,high_confidence
93,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,9.287633048123267,1.0,strict_match,True,True,False,False,False,high_confidence
93,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,82.0,10.687545536082652,1.0,strict_match,True,True,False,False,False,high_confidence
93,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,10.283956989225858,1.0,strict_match,True,True,False,False,False,high_confidence
93,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,131.0,6.140348096600733,-1.0,strict_match,True,True,False,False,False,high_confidence
93,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,LP009,local_peak,133.0,6.131608859969456,-2.0,strict_match,True,True,False,False,False,high_confidence
93,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,163.0,9.56486770712758,3.0,matched_point,True,False,False,False,False,moderate_confidence
94,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,47.0,7.905446980554393,2.0,strict_match,True,True,False,False,False,high_confidence
94,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP004,formal_primary,84.0,8.5834369193798,3.0,matched_point,True,False,False,False,False,moderate_confidence
94,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP005,formal_primary,111.0,9.149590487561284,-2.0,strict_match,True,True,False,False,False,high_confidence
94,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
94,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
94,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,157.0,7.318326042632713,-3.0,matched_point,True,False,False,False,False,moderate_confidence
95,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,6.774382773582734,-1.0,strict_match,True,True,False,False,False,high_confidence
95,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,85.0,10.75837566706651,4.0,matched_point,True,False,False,False,False,moderate_confidence
95,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,6.363258469128654,1.0,strict_match,True,True,False,False,False,high_confidence
95,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,136.0,5.581378583248651,4.0,matched_point,True,False,False,False,True,ambiguous
95,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,136.0,5.581378583248651,1.0,strict_match,True,True,False,False,True,ambiguous
95,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,9.578093995525826,2.0,strict_match,True,True,False,False,False,high_confidence
96,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,42.0,7.0821678012048634,-3.0,matched_point,True,False,False,False,False,moderate_confidence
96,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,14.467657811508719,-2.0,strict_match,True,True,False,False,False,high_confidence
96,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,111.0,9.650909662459036,-2.0,strict_match,True,True,False,False,False,high_confidence
96,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,135.0,5.039630730831696,3.0,matched_point,True,False,False,False,True,ambiguous
