window_id,anchor_day,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,field,metric,left_out_year_index,peak_day,onset_day,center_day,end_day,duration,active_threshold,n_active_segments,has_multiple_active_segments,near_left_boundary,near_right_boundary,inside_accepted_window_any,near_excluded_candidate_days,interval_status,left_out_year
W007,160,155,164,145,175,H,detector_score,14,155,152,154.5130579141326,157,6,0.5487264564910739,1,False,False,False,True,none,ok,1993
W002,45,40,48,30,60,H,prepost_contrast,14,36,32,35.499818405271554,39,8,0.6854906845101412,1,False,False,False,False,none,ok,1993
W003,81,75,86,66,96,H,prepost_contrast,14,94,92,94.04794486406809,96,5,0.6372219836617521,2,True,False,True,False,96,ok,1993
W005,113,107,117,98,128,H,prepost_contrast,14,114,111,114.40056281140626,118,8,0.6647152413260724,1,False,False,False,True,none,ok,1993
W007,160,155,164,145,175,H,prepost_contrast,14,155,152,154.61357240259406,157,6,0.5179433288719504,2,True,False,False,True,none,ok,1993
W002,45,40,48,30,60,Je,detector_score,14,46,43,46.01614056339656,49,7,0.5,1,False,False,False,True,none,ok,1993
W003,81,75,86,66,96,Je,detector_score,14,94,91,93.59862463896518,96,6,0.8214417809820693,2,True,False,True,False,96,ok,1993
W005,113,107,117,98,128,Je,detector_score,14,110,107,110.49528129124711,114,8,0.8413313970449391,1,False,False,False,True,none,ok,1993
W007,160,155,164,145,175,Je,detector_score,14,161,159,161.49976186326566,164,6,0.718346317866828,1,False,False,False,True,none,ok,1993
W002,45,40,48,30,60,Je,prepost_contrast,14,44,42,44.487741309727035,47,6,0.6245475470131495,2,True,False,False,True,none,ok,1993
W003,81,75,86,66,96,Je,prepost_contrast,14,96,94,95.066231556975,96,3,0.8004491329216257,3,True,False,True,False,96,ok,1993
W005,113,107,117,98,128,Je,prepost_contrast,14,108,106,109.45417316017986,113,8,0.8444003868970513,1,False,False,False,True,none,ok,1993
W007,160,155,164,145,175,Je,prepost_contrast,14,160,157,160.5085976354864,164,8,0.6120850083990401,1,False,False,False,True,none,ok,1993
W002,45,40,48,30,60,Jw,detector_score,14,41,39,42.43117663626485,46,8,0.7942418814668276,1,False,False,False,True,none,ok,1993
W003,81,75,86,66,96,Jw,detector_score,14,83,79,82.64230741839289,86,8,0.620975938181419,1,False,False,False,True,none,ok,1993
W005,113,107,117,98,128,Jw,detector_score,14,104,101,104.51016700474224,108,8,0.9094376380628005,1,False,False,False,True,none,ok,1993
W007,160,155,164,145,175,Jw,detector_score,14,151,148,150.5711963007556,153,6,0.6544891519611251,1,False,False,False,False,none,ok,1993
W002,45,40,48,30,60,Jw,prepost_contrast,14,41,38,40.56002168483521,43,6,0.7560843562807872,2,True,False,False,True,none,ok,1993
W003,81,75,86,66,96,Jw,prepost_contrast,14,83,80,82.86620320256836,86,7,0.5,1,False,False,False,True,none,ok,1993
W005,113,107,117,98,128,Jw,prepost_contrast,14,102,100,102.48232381712924,105,6,0.84520417220686,2,True,False,False,False,none,ok,1993
W007,160,155,164,145,175,Jw,prepost_contrast,14,150,147,149.94445303817963,153,7,0.5485203494911449,2,True,False,False,False,none,ok,1993
W002,45,40,48,30,60,P,detector_score,15,45,40,43.53003644769269,47,8,0.66239638352176,1,False,False,False,True,none,ok,1994
W003,81,75,86,66,96,P,detector_score,15,81,77,80.50423444667327,84,8,0.8553960714054752,1,False,False,False,True,none,ok,1994
W005,113,107,117,98,128,P,detector_score,15,98,98,99.3367360614151,101,4,0.6579303158665604,2,True,True,False,False,96,ok,1994
W007,160,155,164,145,175,P,detector_score,15,158,155,157.46019217022038,160,6,0.7485400066741272,1,False,False,False,True,none,ok,1994
W002,45,40,48,30,60,P,prepost_contrast,15,45,40,43.797947648515176,47,8,0.5063474737047924,1,False,False,False,True,none,ok,1994
W003,81,75,86,66,96,P,prepost_contrast,15,76,74,75.97196229626563,78,5,0.7957154986886434,2,True,False,False,True,none,ok,1994
W005,113,107,117,98,128,P,prepost_contrast,15,98,98,98.87268467867631,100,3,0.5584280129776507,2,True,True,False,False,96,ok,1994
W007,160,155,164,145,175,P,prepost_contrast,15,156,152,155.53816224167517,159,8,0.6544789661524106,1,False,False,False,True,none,ok,1994
W002,45,40,48,30,60,V,detector_score,15,45,41,44.56751759268845,48,8,0.6174740380516972,1,False,False,False,True,none,ok,1994
W003,81,75,86,66,96,V,detector_score,15,78,75,78.44312593621528,82,8,0.7903999489736568,1,False,False,False,True,none,ok,1994
W005,113,107,117,98,128,V,detector_score,15,115,112,115.39400715341462,119,8,0.7484188955907769,1,False,False,False,True,none,ok,1994
W007,160,155,164,145,175,V,detector_score,15,161,158,160.57367062879865,163,6,0.7988182177096698,1,False,False,False,True,none,ok,1994
W002,45,40,48,30,60,V,prepost_contrast,15,44,41,44.54955509034095,48,8,0.7399076455746738,1,False,False,False,True,none,ok,1994
W003,81,75,86,66,96,V,prepost_contrast,15,76,73,75.5401012486427,78,6,0.603443181439818,2,True,False,False,True,none,ok,1994
W005,113,107,117,98,128,V,prepost_contrast,15,113,110,112.96455857035731,116,7,0.647075402699756,2,True,False,False,True,none,ok,1994
W007,160,155,164,145,175,V,prepost_contrast,15,161,157,160.66621190930354,164,8,0.6512163384018248,1,False,False,False,True,none,ok,1994
W002,45,40,48,30,60,H,detector_score,15,34,30,33.56454396892284,37,8,0.7482074847022301,1,False,True,False,False,none,ok,1994
W003,81,75,86,66,96,H,detector_score,15,77,74,76.49546503331787,79,6,0.8313739492495666,2,True,False,False,True,none,ok,1994
W005,113,107,117,98,128,H,detector_score,15,115,111,114.59506401183195,118,8,0.5606573472684355,1,False,False,False,True,none,ok,1994
W007,160,155,164,145,175,H,detector_score,15,155,152,154.51775957759065,157,6,0.5622936080401653,1,False,False,False,True,none,ok,1994
W002,45,40,48,30,60,H,prepost_contrast,15,36,31,34.710256012889225,38,8,0.670902865911746,1,False,True,False,False,none,ok,1994
W003,81,75,86,66,96,H,prepost_contrast,15,94,93,94.48468762863365,96,4,0.6807551661821214,2,True,False,True,False,96,ok,1994
W005,113,107,117,98,128,H,prepost_contrast,15,114,111,114.39981813238111,118,8,0.6580104168044667,1,False,False,False,True,none,ok,1994
W007,160,155,164,145,175,H,prepost_contrast,15,155,152,154.8702539856556,158,7,0.5064410319250936,2,True,False,False,True,none,ok,1994
W002,45,40,48,30,60,Je,detector_score,15,46,43,46.011305448796485,49,7,0.5,1,False,False,False,True,none,ok,1994
W003,81,75,86,66,96,Je,detector_score,15,94,89,92.70509593511403,96,8,0.7025970502671258,1,False,False,True,False,96,ok,1994
W005,113,107,117,98,128,Je,detector_score,15,111,107,110.54378823261578,114,8,0.8212415789519043,1,False,False,False,True,none,ok,1994
W007,160,155,164,145,175,Je,detector_score,15,162,160,162.42761760729357,165,6,0.7390462778785157,1,False,False,False,True,none,ok,1994
W002,45,40,48,30,60,Je,prepost_contrast,15,44,42,44.497942368765585,47,6,0.5257756012844437,2,True,False,False,True,none,ok,1994
W003,81,75,86,66,96,Je,prepost_contrast,15,96,91,93.68665635359574,96,6,0.6673808887315891,2,True,False,True,False,96,ok,1994
W005,113,107,117,98,128,Je,prepost_contrast,15,108,107,110.41837923683408,114,8,0.858353413375577,1,False,False,False,True,none,ok,1994
W007,160,155,164,145,175,Je,prepost_contrast,15,162,158,161.57463240618614,165,8,0.6388585303614549,1,False,False,False,True,none,ok,1994
W002,45,40,48,30,60,Jw,detector_score,15,41,38,41.50257421064301,45,8,0.71235139873861,1,False,False,False,True,none,ok,1994
W003,81,75,86,66,96,Jw,detector_score,15,82,79,82.42909794956306,86,8,0.6417540917921462,1,False,False,False,True,none,ok,1994
W005,113,107,117,98,128,Jw,detector_score,15,108,103,106.48360779634821,110,8,0.9381239757612635,1,False,False,False,True,none,ok,1994
W007,160,155,164,145,175,Jw,detector_score,15,151,148,150.5222350836075,153,6,0.7140058955141032,1,False,False,False,False,none,ok,1994
W002,45,40,48,30,60,Jw,prepost_contrast,15,41,37,40.59444060901369,44,8,0.6297652888953736,1,False,False,False,True,none,ok,1994
W003,81,75,86,66,96,Jw,prepost_contrast,15,82,78,81.70949716559257,85,8,0.5,1,False,False,False,True,none,ok,1994
W005,113,107,117,98,128,Jw,prepost_contrast,15,102,101,102.48655363081018,104,4,0.9098935278004783,2,True,False,False,False,none,ok,1994
W007,160,155,164,145,175,Jw,prepost_contrast,15,150,148,149.9952005291619,152,5,0.6385981302244474,3,True,False,False,False,none,ok,1994
W002,45,40,48,30,60,P,detector_score,16,45,40,43.726366064852456,47,8,0.5863575687083411,1,False,False,False,True,none,ok,1995
W003,81,75,86,66,96,P,detector_score,16,83,79,82.52254218711766,86,8,0.7152194562501597,1,False,False,False,True,none,ok,1995
W005,113,107,117,98,128,P,detector_score,16,98,98,98.9250676676598,100,3,0.750135332141194,2,True,True,False,False,96,ok,1995
W007,160,155,164,145,175,P,detector_score,16,158,155,157.46866903162146,160,6,0.755613932710685,1,False,False,False,True,none,ok,1995
W002,45,40,48,30,60,P,prepost_contrast,16,45,41,44.53068559691858,48,8,0.5154672842148347,1,False,False,False,True,none,ok,1995
W003,81,75,86,66,96,P,prepost_contrast,16,83,80,83.05373006966555,86,7,0.664051378108119,2,True,False,False,True,none,ok,1995
W005,113,107,117,98,128,P,prepost_contrast,16,98,98,98.85938433639686,100,3,0.6078378450481972,2,True,True,False,False,96,ok,1995
W007,160,155,164,145,175,P,prepost_contrast,16,156,152,155.5354732301327,159,8,0.655776637147035,1,False,False,False,True,none,ok,1995
W002,45,40,48,30,60,V,detector_score,16,45,42,45.43896746630522,49,8,0.6199282842149726,1,False,False,False,True,none,ok,1995
W003,81,75,86,66,96,V,detector_score,16,81,76,79.60796958492337,83,8,0.7380883810143297,1,False,False,False,True,none,ok,1995
W005,113,107,117,98,128,V,detector_score,16,115,112,115.36573605065497,119,8,0.7211224288191425,1,False,False,False,True,none,ok,1995
W007,160,155,164,145,175,V,detector_score,16,161,158,160.559715957031,163,6,0.7870554571230539,1,False,False,False,True,none,ok,1995
W002,45,40,48,30,60,V,prepost_contrast,16,44,42,45.403027527156894,49,8,0.7403487786857873,1,False,False,False,True,none,ok,1995
W003,81,75,86,66,96,V,prepost_contrast,16,84,82,84.03441028503677,86,5,0.619342860289387,3,True,False,False,True,none,ok,1995
W005,113,107,117,98,128,V,prepost_contrast,16,113,110,113.36716224610466,117,8,0.6325614281075123,1,False,False,False,True,none,ok,1995
W007,160,155,164,145,175,V,prepost_contrast,16,161,158,160.968659867932,164,7,0.6794075209652887,2,True,False,False,True,none,ok,1995
W002,45,40,48,30,60,H,detector_score,16,34,30,33.59499190891002,37,8,0.7276348657386533,1,False,True,False,False,none,ok,1995
W003,81,75,86,66,96,H,detector_score,16,95,94,94.99922950834015,96,3,0.8127119682302772,2,True,False,True,False,96,ok,1995
W005,113,107,117,98,128,H,detector_score,16,115,111,114.51509790056116,118,8,0.5918506066809572,1,False,False,False,True,none,ok,1995
W007,160,155,164,145,175,H,detector_score,16,155,152,154.6020871740582,157,6,0.5907463561896691,1,False,False,False,True,none,ok,1995
W002,45,40,48,30,60,H,prepost_contrast,16,36,31,34.70496006690807,38,8,0.6185127310968946,1,False,True,False,False,none,ok,1995
W003,81,75,86,66,96,H,prepost_contrast,16,94,92,94.11028139211966,96,5,0.5465906327691965,2,True,False,True,False,96,ok,1995
W005,113,107,117,98,128,H,prepost_contrast,16,114,110,113.5541040611341,117,8,0.6616419586752877,1,False,False,False,True,none,ok,1995
W007,160,155,164,145,175,H,prepost_contrast,16,155,152,154.9741729711305,158,7,0.516550409700139,2,True,False,False,True,none,ok,1995
W002,45,40,48,30,60,Je,detector_score,16,46,43,46.042564930719145,49,7,0.5,1,False,False,False,True,none,ok,1995
W003,81,75,86,66,96,Je,detector_score,16,94,89,92.7042147248816,96,8,0.7416764106409368,1,False,False,True,False,96,ok,1995
W005,113,107,117,98,128,Je,detector_score,16,109,107,110.44032795687829,114,8,0.8357315898813737,1,False,False,False,True,none,ok,1995
W007,160,155,164,145,175,Je,detector_score,16,162,160,162.446303679294,165,6,0.7360781171389574,1,False,False,False,True,none,ok,1995
W002,45,40,48,30,60,Je,prepost_contrast,16,45,42,44.54561256868598,47,6,0.5772084560133068,2,True,False,False,True,none,ok,1995
W003,81,75,86,66,96,Je,prepost_contrast,16,96,92,94.09879481261599,96,5,0.7171992387995654,2,True,False,True,False,96,ok,1995
W005,113,107,117,98,128,Je,prepost_contrast,16,108,105,108.46911428065232,112,8,0.7498226437864605,1,False,False,False,True,none,ok,1995
W007,160,155,164,145,175,Je,prepost_contrast,16,161,158,161.50515227374757,165,8,0.6473646006020268,1,False,False,False,True,none,ok,1995
W002,45,40,48,30,60,Jw,detector_score,16,41,39,42.35383144071773,46,8,0.7548020688485784,1,False,False,False,True,none,ok,1995
W003,81,75,86,66,96,Jw,detector_score,16,83,79,82.61951057096424,86,8,0.6641304345237498,1,False,False,False,True,none,ok,1995
W005,113,107,117,98,128,Jw,detector_score,16,103,101,104.48588572497978,108,8,0.9050388519131485,1,False,False,False,True,none,ok,1995
W007,160,155,164,145,175,Jw,detector_score,16,152,149,151.56501961361067,154,6,0.735394816663713,1,False,False,False,False,none,ok,1995
W002,45,40,48,30,60,Jw,prepost_contrast,16,41,39,40.98012806910416,43,5,0.7231917768269778,2,True,False,False,True,none,ok,1995
W003,81,75,86,66,96,Jw,prepost_contrast,16,83,79,82.62010658207141,86,8,0.5,1,False,False,False,True,none,ok,1995
W005,113,107,117,98,128,Jw,prepost_contrast,16,102,100,101.99663972663585,104,5,0.8439499494509661,2,True,False,False,False,none,ok,1995
W007,160,155,164,145,175,Jw,prepost_contrast,16,151,149,151.42894973671056,154,6,0.6487814493145129,2,True,False,False,False,none,ok,1995
W002,45,40,48,30,60,P,detector_score,17,45,40,43.5724054610509,47,8,0.663526079832802,1,False,False,False,True,none,ok,1996
W003,81,75,86,66,96,P,detector_score,17,82,78,81.47711385925466,85,8,0.7662003135041742,1,False,False,False,True,none,ok,1996
W005,113,107,117,98,128,P,detector_score,17,98,98,98.91352146786441,100,3,0.6272453550958987,2,True,True,False,False,96,ok,1996
W007,160,155,164,145,175,P,detector_score,17,158,155,157.47411891076985,160,6,0.7455907283705637,1,False,False,False,True,none,ok,1996
W002,45,40,48,30,60,P,prepost_contrast,17,45,40,43.73462935881623,47,8,0.5536691619935034,1,False,False,False,True,none,ok,1996
W003,81,75,86,66,96,P,prepost_contrast,17,82,79,81.51987455198191,84,6,0.8969393210537273,2,True,False,False,True,none,ok,1996
W005,113,107,117,98,128,P,prepost_contrast,17,98,98,98.87651944545073,100,3,0.5657669722632652,2,True,True,False,False,96,ok,1996
W007,160,155,164,145,175,P,prepost_contrast,17,156,152,155.54715364881787,159,8,0.6901304628074889,1,False,False,False,True,none,ok,1996
W002,45,40,48,30,60,V,detector_score,17,45,41,44.52654180535286,48,8,0.6350996231874866,1,False,False,False,True,none,ok,1996
W003,81,75,86,66,96,V,detector_score,17,80,76,79.49554263713108,83,8,0.7392530011290216,1,False,False,False,True,none,ok,1996
W005,113,107,117,98,128,V,detector_score,17,114,111,114.47816982980187,118,8,0.7564924880166688,1,False,False,False,True,none,ok,1996
W007,160,155,164,145,175,V,detector_score,17,161,159,161.46256490482662,164,6,0.7853903241713369,1,False,False,False,True,none,ok,1996
W002,45,40,48,30,60,V,prepost_contrast,17,44,41,44.449895385059186,48,8,0.7490374112678037,1,False,False,False,True,none,ok,1996
W003,81,75,86,66,96,V,prepost_contrast,17,66,66,66.0,66,1,0.8125451844079827,3,True,True,False,False,none,ok,1996
W005,113,107,117,98,128,V,prepost_contrast,17,113,109,112.51885313928831,116,8,0.6374408684884054,1,False,False,False,True,none,ok,1996
W007,160,155,164,145,175,V,prepost_contrast,17,161,157,160.65974834177942,164,8,0.5959837380093367,1,False,False,False,True,none,ok,1996
W002,45,40,48,30,60,H,detector_score,17,35,31,34.49738262981443,38,8,0.7277132720171005,1,False,True,False,False,none,ok,1996
W003,81,75,86,66,96,H,detector_score,17,77,74,76.93986880774598,80,7,0.7147159226616346,2,True,False,False,True,none,ok,1996
W005,113,107,117,98,128,H,detector_score,17,115,111,114.61633689189368,118,8,0.5595354938397773,1,False,False,False,True,none,ok,1996
W007,160,155,164,145,175,H,detector_score,17,155,152,154.53904229549082,157,6,0.574455196818561,1,False,False,False,True,none,ok,1996
W002,45,40,48,30,60,H,prepost_contrast,17,36,32,35.49311443877921,39,8,0.6819106551548604,1,False,False,False,False,none,ok,1996
W003,81,75,86,66,96,H,prepost_contrast,17,95,93,94.52072305283825,96,4,0.7702354662008526,2,True,False,True,False,96,ok,1996
W005,113,107,117,98,128,H,prepost_contrast,17,114,111,114.41864329934047,118,8,0.6740973506653634,1,False,False,False,True,none,ok,1996
W007,160,155,164,145,175,H,prepost_contrast,17,155,152,154.87637983583897,158,7,0.5,1,False,False,False,True,none,ok,1996
W002,45,40,48,30,60,Je,detector_score,17,46,43,45.99929694856546,49,7,0.5,1,False,False,False,True,none,ok,1996
W003,81,75,86,66,96,Je,detector_score,17,94,89,92.78574229185682,96,8,0.6941178856579902,1,False,False,True,False,96,ok,1996
W005,113,107,117,98,128,Je,detector_score,17,111,107,110.4840723385097,114,8,0.8375326662275977,1,False,False,False,True,none,ok,1996
W007,160,155,164,145,175,Je,detector_score,17,162,160,162.39781663847776,165,6,0.7444865434300271,1,False,False,False,True,none,ok,1996
W002,45,40,48,30,60,Je,prepost_contrast,17,44,42,44.49758146837107,47,6,0.5296426385336881,2,True,False,False,True,none,ok,1996
W003,81,75,86,66,96,Je,prepost_contrast,17,96,92,94.19811199705444,96,5,0.6319457067107883,2,True,False,True,False,96,ok,1996
W005,113,107,117,98,128,Je,prepost_contrast,17,108,106,109.4834371204691,113,8,0.8435858231837863,1,False,False,False,True,none,ok,1996
W007,160,155,164,145,175,Je,prepost_contrast,17,161,158,161.4279094083812,165,8,0.5945716378783084,1,False,False,False,True,none,ok,1996
W002,45,40,48,30,60,Jw,detector_score,17,41,39,42.37422479504419,46,8,0.7453395957783975,1,False,False,False,True,none,ok,1996
W003,81,75,86,66,96,Jw,detector_score,17,82,79,82.41611197964036,86,8,0.6143984038436222,1,False,False,False,True,none,ok,1996
W005,113,107,117,98,128,Jw,detector_score,17,105,102,105.49529867707408,109,8,0.9162546185426512,1,False,False,False,True,none,ok,1996
W007,160,155,164,145,175,Jw,detector_score,17,168,166,167.14427613405877,168,3,0.5,1,False,False,False,False,none,ok,1996
W002,45,40,48,30,60,Jw,prepost_contrast,17,41,38,40.95041078455654,44,7,0.6552459835801123,2,True,False,False,True,none,ok,1996
W003,81,75,86,66,96,Jw,prepost_contrast,17,82,78,81.66178403025741,85,8,0.5,1,False,False,False,True,none,ok,1996
W005,113,107,117,98,128,Jw,prepost_contrast,17,102,101,102.4864271261557,104,4,0.8897088683445926,3,True,False,False,False,none,ok,1996
W007,160,155,164,145,175,Jw,prepost_contrast,17,173,172,173.52035498290982,175,4,0.5,2,True,False,True,False,none,ok,1996
